match_id,innings,for_wicket,team,opposition,player1_id,player2_id,player1_runs,player2_runs,player1_balls,player2_balls,partnership_runs,partnership_balls
1304080,1,2,Royals,Capitals,53271,60806,17,29,9,14,47,23
1304080,1,3,Royals,Capitals,60806,72393,17,1,5,1,20,6
1304080,2,1,Capitals,Royals,48739,95315,28,15,14,13,43,27
1304080,2,2,Capitals,Royals,71335,95315,1,4,3,1,5,4
1304080,2,3,Capitals,Royals,86165,95315,24,18,17,13,51,30
1304080,2,4,Capitals,Royals,86109,86165,3,20,3,7,25,10
1304080,2,5,Capitals,Royals,67455,86109,1,2,4,4,3,8
1304080,2,6,Capitals,Royals,63477,86109,9,20,6,8,29,14
1304080,2,7,Capitals,Royals,80425,86109,16,12,9,9,30,18
1304080,2,8,Capitals,Royals,67609,80425,0,20,3,6,20,9
1304072,1,1,Super Giants,Mumbai,58406,60530,24,27,13,20,52,33
1304072,1,2,Super Giants,Mumbai,51454,60530,38,33,29,18,72,47
1304072,1,3,Super Giants,Mumbai,54212,60530,10,21,9,8,31,17
1304072,1,4,Super Giants,Mumbai,60530,64479,22,15,13,8,43,21
1304072,1,5,Super Giants,Mumbai,60530,63224,0,1,1,1,1,2
1304072,2,1,Mumbai,Super Giants,48405,75325,6,9,7,9,16,16
1304072,2,2,Mumbai,Super Giants,75325,95429,4,31,6,13,41,19
1304072,2,3,Mumbai,Super Giants,61990,75325,0,0,1,2,0,3
1304072,2,4,Mumbai,Super Giants,61990,104396,34,26,22,26,64,48
1304072,2,5,Mumbai,Super Giants,49040,61990,3,3,3,4,6,7
1304072,2,6,Mumbai,Super Giants,49040,72385,18,8,6,7,26,13
1304072,2,7,Mumbai,Super Giants,49040,59261,4,14,3,6,22,9
1304072,2,8,Mumbai,Super Giants,49040,66116,0,6,0,1,6,2
1304072,2,9,Mumbai,Super Giants,49040,70640,0,0,2,0,0,2
1304072,2,10,Mumbai,Super Giants,62490,70640,0,0,1,0,0,1
336025,1,1,KKR,Super Kings,11647,19647,6,6,9,6,14,15
336025,1,2,KKR,Super Kings,2024,11647,2,10,8,8,14,16
336025,1,3,KKR,Super Kings,11647,54479,53,27,35,32,86,67
336025,1,4,KKR,Super Kings,11647,11984,0,0,0,1,0,1
336025,1,5,KKR,Super Kings,7704,11647,4,4,4,2,8,6
336025,1,6,KKR,Super Kings,7704,51216,9,15,7,9,27,16
336025,2,1,Super Kings,KKR,2121,9900,32,19,20,28,55,48
419142,1,1,Super Kings,Mumbai,2119,49342,6,14,7,17,27,24
419142,1,2,Super Kings,Mumbai,2119,15716,12,23,11,18,42,29
419142,1,3,Super Kings,Mumbai,2119,7593,17,31,12,18,50,30
419142,1,4,Super Kings,Mumbai,2119,6256,0,0,1,0,0,1
419142,1,5,Super Kings,Mumbai,6256,8821,14,30,15,22,46,37
419142,2,1,Mumbai,Super Kings,1934,15887,28,16,19,18,46,37
419142,2,2,Mumbai,Super Kings,1934,15317,10,4,9,9,16,18
419142,2,3,Mumbai,Super Kings,8999,15317,3,1,4,1,4,5
419142,2,4,Mumbai,Super Kings,15317,45257,1,2,1,3,3,4
419142,2,5,Mumbai,Super Kings,15317,49040,8,3,7,2,13,9
419142,2,6,Mumbai,Super Kings,7519,49040,2,2,2,4,4,6
419142,2,7,Mumbai,Super Kings,7519,45890,2,1,2,1,3,3
419142,2,8,Mumbai,Super Kings,7139,45890,0,0,2,2,0,4
419142,2,9,Mumbai,Super Kings,1934,7139,7,5,7,6,16,13
419142,2,10,Mumbai,Super Kings,7139,48998,28,4,15,7,36,22
335996,1,1,Super Kings,RCB,2119,9900,13,7,19,5,22,24
335996,1,2,Super Kings,RCB,6256,9900,5,14,3,12,20,15
1304078,1,1,Punjab Kings,Capitals,15887,59599,9,22,10,12,33,22
335996,1,3,Super Kings,RCB,6256,15716,13,28,16,17,41,33
1304078,1,2,Punjab Kings,Capitals,52161,59599,0,2,2,3,2,5
335996,1,4,Super Kings,RCB,6256,7593,29,65,17,30,95,47
1304078,1,3,Punjab Kings,Capitals,52161,59832,9,2,3,3,11,6
335996,1,5,Super Kings,RCB,6256,9989,0,0,1,0,0,1
336022,1,1,Daredevils,Kings XI,7773,7781,40,29,28,14,75,42
1304078,1,4,Punjab Kings,Capitals,52161,75347,0,8,3,4,8,7
335996,2,1,RCB,Super Kings,7130,12018,3,8,8,11,13,19
336022,1,2,Daredevils,Kings XI,7781,15887,19,8,7,5,29,12
1304078,1,5,Punjab Kings,Capitals,75315,75347,7,24,14,19,31,33
335996,2,2,RCB,Super Kings,7130,44930,47,39,25,22,89,47
336022,1,3,Daredevils,Kings XI,7419,7781,8,2,6,3,11,9
1304078,1,6,Punjab Kings,Capitals,67296,75315,2,3,6,3,5,9
335996,2,3,RCB,Super Kings,2232,44930,14,11,10,9,25,19
336022,1,4,Daredevils,Kings XI,7781,11374,0,0,1,1,1,2
501233,1,1,Daredevils,Kochi,7781,48739,0,3,0,7,4,7
1304078,1,7,Punjab Kings,Capitals,75315,80817,0,0,0,2,0,2
335996,2,4,RCB,Super Kings,3947,44930,1,3,3,3,5,6
336022,1,5,Daredevils,Kings XI,7781,8270,1,1,1,1,2,2
501233,1,2,Daredevils,Kochi,7781,12701,0,0,0,3,0,3
1304078,1,8,Punjab Kings,Capitals,75315,95219,2,0,3,0,2,3
335996,2,5,RCB,Super Kings,3947,49752,3,7,3,4,10,7
336022,2,1,Kings XI,Daredevils,9235,10129,1,2,2,5,3,7
501233,1,3,Daredevils,Kochi,7781,8163,25,1,18,10,31,28
1304078,1,9,Punjab Kings,Capitals,95219,101430,12,4,12,7,16,19
335996,2,6,RCB,Super Kings,2281,49752,0,1,1,1,1,2
336022,2,2,Kings XI,Daredevils,7716,9235,23,3,8,3,27,11
501233,1,4,Daredevils,Kochi,7781,53582,30,21,20,29,55,49
1304078,1,10,Punjab Kings,Capitals,101430,107007,5,2,9,4,7,13
335996,2,7,RCB,Super Kings,48319,49752,2,4,2,2,6,4
336022,2,3,Kings XI,Daredevils,9235,49092,0,1,1,2,1,3
501233,1,5,Daredevils,Kochi,7781,12036,25,14,9,11,41,20
1304078,2,1,Capitals,Punjab Kings,48739,95315,37,41,19,20,83,39
335996,2,8,RCB,Super Kings,7678,48319,7,4,5,3,11,8
336022,2,4,Kings XI,Daredevils,6315,49092,36,24,17,10,63,27
501233,1,6,Daredevils,Kochi,11399,12036,7,6,3,2,13,5
1304078,2,2,Capitals,Punjab Kings,48739,71335,23,12,11,13,36,24
335996,2,9,RCB,Super Kings,7987,48319,1,0,1,0,1,1
501233,1,7,Daredevils,Kochi,11399,47391,6,2,4,4,12,8
335996,2,10,RCB,Super Kings,7987,47154,1,1,2,2,3,4
501233,2,1,Kochi,Daredevils,8241,10384,2,7,6,6,10,12
501233,2,2,Kochi,Daredevils,9900,10384,0,0,0,1,5,1
501233,2,3,Kochi,Daredevils,6315,9900,11,1,11,3,13,14
501233,2,4,Kochi,Daredevils,6253,6315,14,7,14,17,22,31
501233,2,5,Kochi,Daredevils,6253,49247,13,14,11,10,27,21
501233,2,6,Kochi,Daredevils,7987,49247,13,3,9,4,16,13
501233,2,7,Kochi,Daredevils,10556,49247,11,14,8,8,25,16
501233,2,8,Kochi,Daredevils,10556,10671,0,0,0,1,0,1
501233,2,9,Kochi,Daredevils,10556,12020,0,0,0,2,0,2
501233,2,10,Kochi,Daredevils,10556,47123,0,1,1,1,1,2
336023,1,1,Royals,RCB,10406,12106,40,50,31,44,109,75
336023,1,2,Royals,RCB,10125,10406,46,35,28,18,88,46
336023,2,1,RCB,Royals,7979,49752,0,0,3,0,0,3
336023,2,2,RCB,Royals,19596,49752,0,2,1,4,2,5
336023,2,3,RCB,Royals,2232,49752,1,1,3,3,3,6
336023,2,4,RCB,Royals,2232,12049,13,10,18,16,26,34
336023,2,5,RCB,Royals,2232,2281,6,3,8,6,9,14
336023,2,6,RCB,Royals,2281,10557,22,9,8,12,33,20
336023,2,7,RCB,Royals,2281,48319,0,0,0,1,0,1
336023,2,8,RCB,Royals,2281,7678,9,1,4,5,10,9
336023,2,9,RCB,Royals,1973,2281,8,27,8,12,35,20
336023,2,10,RCB,Royals,2281,45159,14,0,6,2,14,8
598022,1,1,KKR,Super Kings,7773,15473,25,18,19,16,46,35
598022,1,2,KKR,Super Kings,2232,15473,0,1,0,2,1,2
598022,1,3,KKR,Super Kings,15473,47055,1,2,2,7,3,9
598022,1,4,KKR,Super Kings,15473,47624,4,0,1,0,5,2
598022,1,5,KKR,Super Kings,47624,54479,8,19,13,15,27,28
598022,1,6,KKR,Super Kings,7520,47624,1,5,4,5,7,9
598022,1,7,KKR,Super Kings,7520,7704,0,1,6,2,1,8
598022,1,8,KKR,Super Kings,7704,50837,0,1,1,1,1,2
598022,1,9,KKR,Super Kings,49039,50837,13,3,6,4,16,10
598022,1,10,KKR,Super Kings,9022,50837,9,3,7,8,12,15
598022,2,1,Super Kings,KKR,6256,12894,11,11,14,13,24,27
598022,2,2,Super Kings,KKR,6256,49342,5,2,12,5,7,17
598022,2,3,Super Kings,KKR,6256,15716,2,7,2,8,9,10
598022,2,4,Super Kings,KKR,6256,7593,5,9,8,7,14,15
598022,2,5,Super Kings,KKR,6256,8821,9,6,11,13,17,24
598022,2,6,Super Kings,KKR,6256,49247,8,9,4,4,18,8
598022,2,7,Super Kings,KKR,45257,49247,7,27,4,10,35,14
501229,1,1,Chargers,Kochi,15887,49005,1,1,2,4,3,6
501229,1,2,Chargers,Kochi,12018,15887,0,3,1,7,3,8
501229,1,3,Chargers,Kochi,9587,12018,7,4,11,9,14,20
501229,1,4,Chargers,Kochi,9587,12049,58,31,35,34,90,69
501229,1,5,Chargers,Kochi,9587,44853,0,0,1,0,0,1
501229,1,6,Chargers,Kochi,44853,49361,9,7,11,4,17,15
501229,1,7,Chargers,Kochi,12562,49361,0,0,0,0,0,1
501229,1,8,Chargers,Kochi,49361,53549,1,0,1,1,2,2
501229,2,1,Kochi,Chargers,6315,10384,0,0,0,4,0,4
501229,2,2,Kochi,Chargers,6315,9900,0,0,1,3,1,4
501229,2,3,Kochi,Chargers,6315,8807,0,0,0,1,0,1
501229,2,4,Kochi,Chargers,6253,6315,0,0,2,0,1,2
501229,2,5,Kochi,Chargers,6315,51482,4,0,6,2,4,8
501229,2,6,Kochi,Chargers,6315,49247,0,5,1,4,5,5
501229,2,7,Kochi,Chargers,49193,49247,22,11,23,17,36,40
501229,2,8,Kochi,Chargers,10556,49247,17,7,16,14,26,30
501229,2,9,Kochi,Chargers,10556,12020,1,0,3,1,1,4
501229,2,10,Kochi,Chargers,12020,47123,0,0,0,1,0,1
336035,1,1,Kings XI,KKR,9235,10129,13,5,10,9,24,19
336035,1,2,Kings XI,KKR,9587,10129,45,35,35,22,83,57
336035,1,3,Kings XI,KKR,7716,9587,7,19,4,10,26,14
336035,1,4,Kings XI,KKR,6315,7716,10,20,6,14,31,20
336035,1,5,Kings XI,KKR,6315,11399,1,7,4,4,9,8
336035,1,6,Kings XI,KKR,6315,47185,0,0,0,1,0,1
336035,1,7,Kings XI,KKR,6315,15739,0,1,0,1,1,1
336035,2,1,KKR,Kings XI,2024,11647,19,24,13,19,45,32
336035,2,2,KKR,Kings XI,2024,54479,0,0,0,1,0,1
336035,2,3,KKR,Kings XI,2024,11984,5,12,8,11,17,19
336035,2,4,KKR,Kings XI,2024,7704,2,5,3,4,8,7
336035,2,5,KKR,Kings XI,2024,51216,17,13,14,15,32,29
336035,2,6,KKR,Kings XI,2024,7786,2,2,2,3,4,5
336035,2,7,KKR,Kings XI,2024,44908,21,24,7,11,49,18
336035,2,8,KKR,Kings XI,2024,49327,20,0,6,1,20,7
598062,1,1,Super Kings,Daredevils,6256,49342,23,31,21,23,61,44
598062,1,2,Super Kings,Daredevils,6256,15716,3,4,5,7,8,12
598062,1,3,Super Kings,Daredevils,7593,15716,2,3,4,4,5,8
598062,1,4,Super Kings,Daredevils,7593,49247,31,24,21,17,57,38
598062,1,5,Super Kings,Daredevils,7593,45257,25,12,10,8,37,18
598062,2,1,Daredevils,Super Kings,7781,61988,0,0,2,0,0,2
598062,2,2,Daredevils,Super Kings,10401,61988,17,16,14,12,34,26
598062,2,3,Daredevils,Super Kings,10401,48739,6,9,6,5,15,11
598062,2,4,Daredevils,Super Kings,48739,51482,4,2,5,4,7,9
598062,2,5,Daredevils,Super Kings,47079,48739,4,2,5,4,7,9
598062,2,6,Daredevils,Super Kings,47391,48739,14,21,16,16,39,32
598062,2,7,Daredevils,Super Kings,11399,48739,3,8,3,7,13,10
598062,2,8,Daredevils,Super Kings,11399,58274,1,9,2,5,10,7
598062,2,9,Daredevils,Super Kings,7804,58274,0,0,1,0,0,1
598062,2,10,Daredevils,Super Kings,54283,58274,7,3,9,4,10,13
1359511,1,1,Royals,Super Kings,53271,102743,27,53,21,29,86,50
1359511,1,2,Royals,Super Kings,60806,102743,17,20,17,12,39,29
1359511,1,3,Royals,Super Kings,72393,102743,3,4,2,2,7,4
1359511,1,4,Royals,Super Kings,72393,104817,5,8,8,6,14,14
1359511,1,5,Royals,Super Kings,100878,104817,20,26,11,9,48,20
1359511,1,6,Royals,Super Kings,12894,100878,1,7,1,2,8,3
1359511,2,1,Super Kings,Royals,58403,95094,8,34,16,20,42,36
1359511,2,2,Super Kings,Royals,51096,95094,14,13,11,9,27,20
1359511,2,3,Super Kings,Royals,51096,74975,1,2,2,4,4,6
1359511,2,4,Super Kings,Royals,8999,74975,0,0,2,0,0,2
1359511,2,5,Super Kings,Royals,46597,74975,23,27,12,13,51,25
1359511,2,6,Super Kings,Royals,49247,74975,23,23,15,16,46,31
1216526,1,1,KKR,Mumbai,61999,95316,7,7,9,9,18,18
1216526,1,2,KKR,Mumbai,70411,95316,5,10,6,9,15,15
1216526,1,3,KKR,Mumbai,8813,95316,4,4,7,5,9,12
1216526,1,4,KKR,Mumbai,8813,47055,0,0,1,0,0,1
1216526,1,5,KKR,Mumbai,47055,51012,7,12,9,9,19,18
1216526,1,6,KKR,Mumbai,47055,64244,32,53,20,36,87,56
1216526,2,1,Mumbai,KKR,48405,58406,35,54,36,27,94,63
1216526,2,2,Mumbai,KKR,58406,61990,7,10,8,10,17,18
1216526,2,3,Mumbai,KKR,58406,70633,17,21,9,11,38,20
501251,1,1,Kings XI,Mumbai,4176,7793,6,14,8,14,22,22
501251,1,2,Kings XI,Mumbai,4176,10129,22,30,20,22,70,42
501251,1,3,Kings XI,Mumbai,8813,10129,21,13,16,12,36,28
501251,1,4,Kings XI,Mumbai,8813,11984,1,0,1,3,1,4
501251,1,5,Kings XI,Mumbai,8813,59601,8,8,4,4,16,8
501251,1,6,Kings XI,Mumbai,8813,47347,1,2,3,1,3,4
501251,1,7,Kings XI,Mumbai,12601,47347,6,1,4,1,7,5
501251,1,8,Kings XI,Mumbai,47347,48319,0,2,0,2,2,2
501251,1,9,Kings XI,Mumbai,8161,47347,3,3,2,2,6,4
501251,2,1,Mumbai,Kings XI,1934,47065,6,13,9,7,19,16
501251,2,2,Mumbai,Kings XI,47065,48405,2,5,2,5,8,7
501251,2,3,Mumbai,Kings XI,4382,47065,0,0,1,1,0,2
501251,2,4,Mumbai,Kings XI,4382,8999,8,8,5,15,17,20
501251,2,5,Mumbai,Kings XI,8999,12084,5,4,4,4,10,8
501251,2,6,Mumbai,Kings XI,12084,49040,0,0,1,1,1,2
501251,2,7,Mumbai,Kings XI,7139,49040,12,2,7,2,14,9
501251,2,8,Mumbai,Kings XI,49040,51098,15,2,8,2,18,10
501251,2,9,Mumbai,Kings XI,45105,51098,0,0,0,2,0,2
501251,2,10,Mumbai,Kings XI,45105,47100,0,0,0,1,0,1
1082627,1,1,Sunrisers,KKR,15887,48739,29,104,29,46,139,75
1082627,1,2,Sunrisers,KKR,48739,51088,22,9,13,9,32,22
1359485,1,1,Royals,Capitals,53271,102743,35,60,20,31,98,51
1082627,1,3,Sunrisers,KKR,7716,51088,6,31,6,16,38,22
1359485,1,2,Royals,Capitals,53271,60806,5,0,4,4,5,8
1082627,2,1,KKR,Sunrisers,7773,49039,8,1,4,4,9,8
1359485,1,3,Royals,Capitals,53271,96392,15,7,13,11,23,24
1359485,1,4,Royals,Capitals,53271,72393,24,23,14,15,49,29
1082627,2,2,KKR,Sunrisers,7773,8742,3,0,7,0,3,7
1082627,2,3,KKR,Sunrisers,8742,51454,38,39,22,29,78,51
1359485,1,5,Royals,Capitals,72393,104817,16,8,6,3,24,9
1082627,2,4,KKR,Sunrisers,8742,15473,15,4,6,3,19,9
1359485,2,1,Capitals,Royals,48739,95315,0,0,0,3,0,3
1082627,2,5,KKR,Sunrisers,15473,49357,8,10,10,11,21,21
1359485,2,2,Capitals,Royals,48739,51454,0,0,0,1,0,1
1082627,2,6,KKR,Sunrisers,47231,49357,17,6,12,6,24,18
1359485,2,3,Capitals,Royals,48739,53649,19,14,18,12,36,30
1082627,2,7,KKR,Sunrisers,47231,49496,1,6,3,3,7,6
1359485,2,4,Capitals,Royals,48739,86109,23,38,20,24,64,44
1359485,2,5,Capitals,Royals,48739,67455,7,2,5,6,11,11
1359485,2,6,Capitals,Royals,48739,80425,5,2,2,2,7,4
1359485,2,7,Capitals,Royals,48739,110107,11,7,9,9,20,18
1359485,2,8,Capitals,Royals,48739,67609,0,1,1,3,1,4
1359485,2,9,Capitals,Royals,63651,67609,0,1,1,1,1,2
1359485,2,10,Capitals,Royals,67609,85763,1,1,3,1,2,4
729289,1,1,KKR,Daredevils,2232,7773,0,0,1,0,1,1
729289,1,2,KKR,Daredevils,7773,51454,0,3,4,5,10,9
729289,1,3,KKR,Daredevils,8742,51454,15,45,19,37,64,56
729289,1,4,KKR,Daredevils,8742,48277,40,17,22,14,57,36
729289,1,5,KKR,Daredevils,15473,48277,11,13,8,8,25,16
729289,1,6,KKR,Daredevils,48277,61990,0,8,0,3,9,2
729289,2,1,Daredevils,KKR,49342,59599,0,9,1,3,10,4
729289,2,2,Daredevils,KKR,8813,59599,10,17,8,11,29,19
729289,2,3,Daredevils,KKR,8813,44930,15,6,9,9,21,18
729289,2,4,Daredevils,KKR,8813,45222,31,24,23,22,58,45
729289,2,5,Daredevils,KKR,45222,47624,1,8,3,6,9,9
729289,2,6,Daredevils,KKR,45222,57196,21,8,9,11,34,20
729289,2,7,Daredevils,KKR,45222,49958,6,0,1,0,6,1
733981,1,1,Daredevils,Super Kings,49342,58406,7,24,9,16,36,25
733981,1,2,Daredevils,Super Kings,8107,49342,0,1,1,1,1,2
392207,1,1,KKR,Kings XI,7568,10384,17,4,17,11,23,28
392207,1,2,KKR,Kings XI,6253,10384,16,15,15,20,31,35
733981,1,3,Daredevils,Super Kings,8813,49342,51,18,36,15,71,51
829823,1,1,Mumbai,Super Kings,9900,45256,0,1,2,2,1,4
392207,1,3,KKR,Kings XI,2024,6253,22,26,17,16,51,33
733981,1,4,Daredevils,Super Kings,7704,49342,0,9,2,4,11,6
829823,1,2,Mumbai,Super Kings,45256,48405,67,50,42,26,119,68
392207,1,4,KKR,Kings XI,6253,6354,28,18,12,12,48,24
733981,1,5,Daredevils,Super Kings,45222,49342,1,0,1,1,1,2
829823,1,3,Mumbai,Super Kings,45256,49040,0,0,1,0,0,1
392207,2,1,Kings XI,KKR,9587,49005,0,1,2,3,1,5
733981,1,6,Daredevils,Super Kings,45222,51482,27,29,16,18,58,34
829823,1,4,Mumbai,Super Kings,8999,49040,35,36,22,18,71,40
392207,2,2,Kings XI,KKR,6259,49005,17,24,12,14,43,26
733981,2,1,Super Kings,Daredevils,10384,45554,32,42,35,33,82,68
829823,1,5,Mumbai,Super Kings,8999,70633,0,0,1,2,0,3
392207,2,3,Kings XI,KKR,6259,6315,17,13,16,9,33,25
733981,2,2,Super Kings,Daredevils,15716,45554,46,37,26,18,86,44
829823,1,6,Mumbai,Super Kings,7139,8999,6,1,3,1,11,4
392207,2,4,Kings XI,KKR,6315,7716,14,14,13,16,32,29
733981,2,3,Super Kings,Daredevils,7593,15716,12,1,5,1,13,6
392207,2,5,Kings XI,KKR,6315,11399,25,19,19,16,45,35
829823,2,1,Super Kings,Mumbai,6256,45554,4,16,9,19,22,28
829823,2,2,Super Kings,Mumbai,15716,45554,22,41,15,29,66,44
829823,2,3,Super Kings,Mumbai,7593,15716,5,6,6,4,11,10
829823,2,4,Super Kings,Mumbai,7593,45257,0,9,0,6,9,6
829823,2,5,Super Kings,Mumbai,7593,66253,13,2,7,2,16,9
829823,2,6,Super Kings,Mumbai,46933,66253,1,0,3,0,1,3
829823,2,7,Super Kings,Mumbai,49247,66253,7,1,4,3,9,7
829823,2,8,Super Kings,Mumbai,12894,49247,2,1,4,1,3,5
829823,2,9,Super Kings,Mumbai,49247,66722,3,21,3,7,24,10
1359500,1,1,Super Giants,Royals,56832,60530,39,39,33,32,82,65
1359500,1,2,Super Giants,Royals,56832,102735,0,1,2,4,3,6
1359489,1,1,RCB,Super Giants,46933,49752,31,61,25,44,96,69
1359500,1,3,Super Giants,Royals,56832,64479,12,2,6,4,14,10
1359489,1,2,RCB,Super Giants,46933,54222,48,59,21,29,115,50
1359500,1,4,Super Giants,Royals,54212,56832,5,0,2,1,5,3
1359489,1,3,RCB,Super Giants,8813,46933,1,0,1,0,1,1
1359500,1,5,Super Giants,Royals,54212,70405,16,29,14,20,45,34
1359489,2,1,Super Giants,RCB,56832,60530,0,0,3,0,1,3
1359500,1,6,Super Giants,Royals,63224,70405,4,0,2,0,4,2
1359489,2,2,Super Giants,RCB,60530,64479,8,9,9,10,22,19
1359500,1,7,Super Giants,Royals,63224,106850,0,1,0,0,1,1
1359489,2,3,Super Giants,RCB,60530,63224,0,0,0,2,0,2
1359500,2,1,Royals,Super Giants,53271,102743,35,44,35,35,87,70
1359489,2,4,Super Giants,RCB,54212,60530,65,10,30,10,76,40
1359489,2,5,Super Giants,RCB,60530,70405,0,6,1,2,6,3
1359500,2,2,Royals,Super Giants,53271,60806,3,2,3,4,6,7
1359489,2,6,Super Giants,RCB,70405,102735,56,22,17,18,84,35
1359500,2,3,Royals,Super Giants,53271,100878,2,2,3,2,4,5
1359489,2,7,Super Giants,RCB,59261,102735,7,8,4,6,17,10
1359500,2,4,Royals,Super Giants,72393,100878,2,3,5,5,7,10
1359489,2,8,Super Giants,RCB,56993,59261,1,2,2,2,3,4
1359500,2,5,Royals,Super Giants,96392,100878,15,21,12,14,37,26
1359489,2,9,Super Giants,RCB,59261,104770,0,3,1,2,3,3
1359500,2,6,Royals,Super Giants,96392,104817,0,0,0,1,0,1
1359489,2,10,Super Giants,RCB,73507,104770,0,0,1,0,1,1
1359500,2,7,Royals,Super Giants,12894,96392,3,0,2,0,3,2
981013,1,1,Guj Lions,RCB,10384,35812,1,0,4,3,2,7
981013,1,2,Guj Lions,RCB,15716,35812,0,4,0,3,4,3
981013,1,3,Guj Lions,RCB,8813,15716,2,1,3,9,3,12
981013,1,4,Guj Lions,RCB,8813,45554,24,58,27,34,85,61
981013,1,5,Guj Lions,RCB,45554,49247,9,3,5,7,13,12
981013,1,6,Guj Lions,RCB,45257,45554,2,6,2,2,8,4
981013,1,7,Guj Lions,RCB,45257,56438,6,19,3,9,30,12
981013,1,8,Guj Lions,RCB,45257,48319,0,0,1,0,0,1
981013,1,9,Guj Lions,RCB,48319,51098,1,9,2,3,11,5
981013,1,10,Guj Lions,RCB,7458,51098,1,1,2,0,2,3
981013,2,1,RCB,Guj Lions,7568,49752,5,0,6,2,12,8
981013,2,2,RCB,Guj Lions,7568,46533,4,8,6,6,13,12
981013,2,3,RCB,Guj Lions,46533,60530,0,0,0,1,0,1
981013,2,4,RCB,Guj Lions,10125,46533,1,2,6,2,3,8
981013,2,5,RCB,Guj Lions,46533,61479,1,0,1,3,1,4
981013,2,6,RCB,Guj Lions,10553,46533,21,17,15,10,39,25
981013,2,7,RCB,Guj Lions,46533,51050,51,33,28,25,91,53
1082596,1,1,Guj Lions,Sunrisers,10384,52290,5,29,10,19,35,29
1082596,1,2,Guj Lions,Sunrisers,15716,52290,0,2,1,2,2,3
1082596,1,3,Guj Lions,Sunrisers,15716,35812,1,3,1,5,5,6
1082596,1,4,Guj Lions,Sunrisers,8813,15716,11,4,10,6,15,16
1082596,1,5,Guj Lions,Sunrisers,8813,45554,19,37,19,27,56,46
1082596,1,6,Guj Lions,Sunrisers,8813,51098,0,1,3,1,1,4
1082596,1,7,Guj Lions,Sunrisers,48319,51098,1,0,1,0,1,2
1082596,1,8,Guj Lions,Sunrisers,48319,75993,6,13,6,8,20,14
1082596,2,1,Sunrisers,Guj Lions,15887,48739,9,23,9,10,32,19
1082596,2,2,Sunrisers,Guj Lions,47078,48739,52,53,39,35,108,74
501224,1,1,Mumbai,Chargers,1934,35344,15,32,11,20,47,31
980987,1,1,RCB,Guj Lions,7568,49752,6,12,13,10,19,23
501224,1,2,Mumbai,Chargers,1934,8999,13,7,13,6,23,19
980987,1,2,RCB,Guj Lions,46533,49752,129,97,52,45,229,97
501224,1,3,Mumbai,Chargers,8999,49040,0,0,2,0,0,2
980987,1,3,RCB,Guj Lions,10125,46533,0,0,1,0,0,1
980987,2,1,Guj Lions,RCB,10384,45554,2,7,5,6,9,11
501224,1,4,Mumbai,Chargers,48405,49040,0,0,2,1,0,3
980987,2,2,Guj Lions,RCB,10384,49247,9,18,8,11,28,19
501224,1,5,Mumbai,Chargers,4382,48405,44,56,33,32,102,65
980987,2,3,Guj Lions,RCB,8813,49247,2,3,4,7,7,11
501224,2,1,Chargers,Mumbai,15887,49005,9,5,8,3,14,11
980987,2,4,Guj Lions,RCB,35812,49247,0,0,0,1,0,1
501224,2,2,Chargers,Mumbai,9587,15887,11,16,9,14,27,23
980987,2,5,Guj Lions,RCB,35812,45257,2,1,3,2,3,5
501224,2,3,Chargers,Mumbai,9587,12049,7,1,4,6,13,10
980987,2,6,Guj Lions,RCB,35812,64767,16,3,15,6,21,21
501224,2,4,Chargers,Mumbai,9587,12018,9,6,5,8,16,13
980987,2,7,Guj Lions,RCB,35812,48319,0,1,1,4,1,5
501224,2,5,Chargers,Mumbai,9587,44853,7,16,10,13,23,23
980987,2,8,Guj Lions,RCB,35812,51098,1,2,1,3,5,4
501224,2,6,Chargers,Mumbai,44853,49361,5,1,5,2,6,7
980987,2,9,Guj Lions,RCB,35812,68573,18,7,18,19,30,37
501224,2,7,Chargers,Mumbai,12562,49361,2,0,3,2,2,5
980987,2,10,Guj Lions,RCB,68573,84649,0,0,0,1,0,1
501224,2,8,Chargers,Mumbai,12562,47154,17,4,11,9,27,20
501224,2,9,Chargers,Mumbai,12562,49327,6,1,5,2,7,7
1216538,1,1,Mumbai,Sunrisers,48405,58406,6,0,5,0,6,5
1216538,1,2,Mumbai,Sunrisers,58406,61990,13,27,12,18,42,30
1216538,1,3,Mumbai,Sunrisers,58406,75325,54,23,27,18,78,45
1216538,1,4,Mumbai,Sunrisers,70633,75325,13,8,6,5,21,11
1216538,1,5,Mumbai,Sunrisers,49040,70633,25,15,13,13,41,26
1216538,1,6,Mumbai,Sunrisers,49040,63224,0,20,0,4,20,4
1216538,2,1,Sunrisers,Mumbai,48739,52161,6,25,10,15,34,25
1216538,2,2,Sunrisers,Mumbai,48739,51454,27,30,15,19,60,34
1216538,2,3,Sunrisers,Mumbai,48739,51088,18,3,10,5,22,15
1216538,2,4,Sunrisers,Mumbai,48739,95319,6,8,4,7,14,11
1216538,2,5,Sunrisers,Mumbai,48739,95320,3,5,5,4,12,9
1216538,2,6,Sunrisers,Mumbai,95320,104814,5,20,7,9,26,16
1216538,2,7,Sunrisers,Mumbai,79159,95320,1,0,1,2,4,3
1216538,2,8,Sunrisers,Mumbai,61797,79159,0,2,1,6,2,7
980997,1,1,Daredevils,Supergiants,58406,71331,2,2,8,5,4,13
